sector,num,unit,year,month,day,hour
DELTA (GAS),374.0,9.0,2019,Mar,23,22:00
EGBIN (STEAM),559.0,4.0,2019,Mar,23,22:00
GEREGU NIPP (GAS),120.0,1.0,2019,Mar,23,22:00
IBOM POWER (GAS),107.3,1.0,2019,Mar,23,22:00
IHOVBOR NIPP (GAS),102.4,1.0,2019,Mar,23,22:00
JEBBA (HYDRO),344.0,4.0,2019,Mar,23,22:00
KAINJI (HYDRO),410.0,4.0,2019,Mar,23,22:00
ODUKPANI NIPP (GAS),298.4,3.0,2019,Mar,23,22:00
OMOTOSHO (GAS),137.3,5.0,2019,Mar,23,22:00
OMOTOSHO NIPP (GAS),110.5,1.0,2019,Mar,23,22:00
PARAS ENERGY (GAS),66.7,8.0,2019,Mar,23,22:00
RIVERS IPP (GAS),153.0,1.0,2019,Mar,23,22:00
SAPELE (STEAM),60.0,1.0,2019,Mar,23,22:00
SAPELE NIPP (GAS),80.9,1.0,2019,Mar,23,22:00
SHIRORO (HYDRO),570.0,4.0,2019,Mar,23,22:00
