sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,14,03:00
AZURA-EDO IPP (GAS),387.0,3.0,2021,Jun,14,03:00
DELTA (GAS),354.0,8.0,2021,Jun,14,03:00
EGBIN (STEAM),558.0,4.0,2021,Jun,14,03:00
GEREGU (GAS),318.0,3.0,2021,Jun,14,03:00
GEREGU NIPP (GAS),125.0,1.0,2021,Jun,14,03:00
IHOVBOR NIPP (GAS),111.2,1.0,2021,Jun,14,03:00
JEBBA (HYDRO),169.0,2.0,2021,Jun,14,03:00
KAINJI (HYDRO),198.0,3.0,2021,Jun,14,03:00
ODUKPANI NIPP (GAS),196.9,2.0,2021,Jun,14,03:00
OLORUNSOGO (GAS),152.5,5.0,2021,Jun,14,03:00
OMOKU (GAS),40.0,2.0,2021,Jun,14,03:00
OMOTOSHO (GAS),100.0,3.0,2021,Jun,14,03:00
OMOTOSHO NIPP (GAS),101.2,1.0,2021,Jun,14,03:00
PARAS ENERGY (GAS),50.8,8.0,2021,Jun,14,03:00
SAPELE (STEAM),52.0,1.0,2021,Jun,14,03:00
SHIRORO (HYDRO),125.0,1.0,2021,Jun,14,03:00
TRANS-AMADI (GAS),61.5,3.0,2021,Jun,14,03:00
