sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Mar,3,20:00
AFAM VI (GAS/STEAM),253.0,4.0,2020,Mar,3,20:00
ALAOJI NIPP (GAS),194.7,2.0,2020,Mar,3,20:00
DELTA (GAS),276.0,7.0,2020,Mar,3,20:00
EGBIN (STEAM),489.0,3.0,2020,Mar,3,20:00
GEREGU NIPP (GAS),90.0,1.0,2020,Mar,3,20:00
JEBBA (HYDRO),352.0,4.0,2020,Mar,3,20:00
KAINJI (HYDRO),408.0,4.0,2020,Mar,3,20:00
ODUKPANI NIPP (GAS),323.6,3.0,2020,Mar,3,20:00
OLORUNSOGO (GAS),82.4,3.0,2020,Mar,3,20:00
OMOTOSHO (GAS),94.6,3.0,2020,Mar,3,20:00
OMOTOSHO NIPP (GAS),105.2,1.0,2020,Mar,3,20:00
PARAS ENERGY (GAS),94.1,11.0,2020,Mar,3,20:00
SHIRORO (HYDRO),424.0,3.0,2020,Mar,3,20:00
TRANS-AMADI (GAS),85.2,4.0,2020,Mar,3,20:00
