sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Jun,8,12:00
AZURA-EDO IPP (GAS),375.0,3.0,2021,Jun,8,12:00
DELTA (GAS),408.0,9.0,2021,Jun,8,12:00
EGBIN (STEAM),935.0,5.0,2021,Jun,8,12:00
GEREGU (GAS),220.0,2.0,2021,Jun,8,12:00
JEBBA (HYDRO),173.0,2.0,2021,Jun,8,12:00
KAINJI (HYDRO),232.0,3.0,2021,Jun,8,12:00
ODUKPANI NIPP (GAS),323.9,4.0,2021,Jun,8,12:00
OLORUNSOGO (GAS),62.0,2.0,2021,Jun,8,12:00
OMOKU (GAS),38.6,2.0,2021,Jun,8,12:00
OMOTOSHO (GAS),50.7,2.0,2021,Jun,8,12:00
PARAS ENERGY (GAS),50.0,8.0,2021,Jun,8,12:00
SAPELE (STEAM),41.0,1.0,2021,Jun,8,12:00
TRANS-AMADI (GAS),54.2,3.0,2021,Jun,8,12:00
