sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Nov,9,01:00
AFAM VI (GAS/STEAM),121.0,4.0,2021,Nov,9,01:00
AZURA-EDO IPP (GAS),393.0,3.0,2021,Nov,9,01:00
DELTA (GAS),268.0,8.0,2021,Nov,9,01:00
EGBIN (STEAM),484.0,3.0,2021,Nov,9,01:00
GEREGU (GAS),291.0,3.0,2021,Nov,9,01:00
GEREGU NIPP (GAS),127.0,1.0,2021,Nov,9,01:00
IHOVBOR NIPP (GAS),83.8,1.0,2021,Nov,9,01:00
JEBBA (HYDRO),454.0,5.0,2021,Nov,9,01:00
KAINJI (HYDRO),376.0,4.0,2021,Nov,9,01:00
ODUKPANI NIPP (GAS),295.7,3.0,2021,Nov,9,01:00
OLORUNSOGO (GAS),180.7,6.0,2021,Nov,9,01:00
OMOKU (GAS),51.5,3.0,2021,Nov,9,01:00
OMOTOSHO (GAS),141.4,5.0,2021,Nov,9,01:00
PARAS ENERGY (GAS),34.9,6.0,2021,Nov,9,01:00
SAPELE (STEAM),51.0,1.0,2021,Nov,9,01:00
SHIRORO (HYDRO),263.0,3.0,2021,Nov,9,01:00
TRANS-AMADI (GAS),48.2,4.0,2021,Nov,9,01:00
