sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2020,Nov,19,04:00
AZURA-EDO IPP (GAS),384.0,3.0,2020,Nov,19,04:00
DELTA (GAS),347.0,9.0,2020,Nov,19,04:00
EGBIN (STEAM),556.0,4.0,2020,Nov,19,04:00
GEREGU (GAS),289.0,3.0,2020,Nov,19,04:00
GEREGU NIPP (GAS),80.0,1.0,2020,Nov,19,04:00
IBOM POWER (GAS),65.2,1.0,2020,Nov,19,04:00
JEBBA (HYDRO),368.0,4.0,2020,Nov,19,04:00
KAINJI (HYDRO),403.0,4.0,2020,Nov,19,04:00
ODUKPANI NIPP (GAS),290.6,3.0,2020,Nov,19,04:00
OLORUNSOGO (GAS),120.5,4.0,2020,Nov,19,04:00
OMOKU (GAS),63.1,4.0,2020,Nov,19,04:00
OMOTOSHO (GAS),133.8,4.0,2020,Nov,19,04:00
OMOTOSHO NIPP (GAS),101.1,1.0,2020,Nov,19,04:00
SAPELE (STEAM),55.0,1.0,2020,Nov,19,04:00
SHIRORO (HYDRO),328.0,3.0,2020,Nov,19,04:00
TRANS-AMADI (GAS),47.1,2.0,2020,Nov,19,04:00
