sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,6,23:00
AFAM VI (GAS/STEAM),342.0,4.0,2020,Aug,6,23:00
ALAOJI NIPP (GAS),81.4,1.0,2020,Aug,6,23:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Aug,6,23:00
EGBIN (STEAM),563.0,4.0,2020,Aug,6,23:00
GEREGU (GAS),160.0,2.0,2020,Aug,6,23:00
GEREGU NIPP (GAS),79.0,1.0,2020,Aug,6,23:00
IHOVBOR NIPP (GAS),83.3,1.0,2020,Aug,6,23:00
JEBBA (HYDRO),321.0,4.0,2020,Aug,6,23:00
KAINJI (HYDRO),237.0,4.0,2020,Aug,6,23:00
OLORUNSOGO (GAS),153.3,5.0,2020,Aug,6,23:00
OMOTOSHO (GAS),170.0,5.0,2020,Aug,6,23:00
OMOTOSHO NIPP (GAS),80.6,1.0,2020,Aug,6,23:00
PARAS ENERGY (GAS),48.4,8.0,2020,Aug,6,23:00
RIVERS IPP (GAS),132.0,1.0,2020,Aug,6,23:00
SAPELE (STEAM),46.4,2.0,2020,Aug,6,23:00
SAPELE NIPP (GAS),75.3,1.0,2020,Aug,6,23:00
SHIRORO (HYDRO),314.0,4.0,2020,Aug,6,23:00
TRANS-AMADI (GAS),89.6,4.0,2020,Aug,6,23:00
