sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,May,1,08:00
AFAM VI (GAS/STEAM),230.0,4.0,2020,May,1,08:00
ALAOJI NIPP (GAS),84.7,1.0,2020,May,1,08:00
AZURA-EDO IPP (GAS),225.0,3.0,2020,May,1,08:00
DELTA (GAS),349.0,9.0,2020,May,1,08:00
EGBIN (STEAM),469.0,3.0,2020,May,1,08:00
GEREGU (GAS),240.0,3.0,2020,May,1,08:00
GEREGU NIPP (GAS),110.0,1.0,2020,May,1,08:00
IBOM POWER (GAS),65.2,1.0,2020,May,1,08:00
JEBBA (HYDRO),165.0,2.0,2020,May,1,08:00
KAINJI (HYDRO),164.0,3.0,2020,May,1,08:00
ODUKPANI NIPP (GAS),241.6,3.0,2020,May,1,08:00
OLORUNSOGO (GAS),169.3,6.0,2020,May,1,08:00
OLORUNSOGO NIPP (GAS),116.8,1.0,2020,May,1,08:00
OMOKU (GAS),67.8,5.0,2020,May,1,08:00
OMOTOSHO (GAS),132.7,5.0,2020,May,1,08:00
OMOTOSHO NIPP (GAS),89.2,1.0,2020,May,1,08:00
PARAS ENERGY (GAS),54.0,8.0,2020,May,1,08:00
RIVERS IPP (GAS),105.0,1.0,2020,May,1,08:00
TRANS-AMADI (GAS),44.7,4.0,2020,May,1,08:00
