sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Mar,10,11:00
AFAM VI (GAS/STEAM),402.0,4.0,2020,Mar,10,11:00
ALAOJI NIPP (GAS),217.0,2.0,2020,Mar,10,11:00
DELTA (GAS),261.0,7.0,2020,Mar,10,11:00
EGBIN (STEAM),659.0,4.0,2020,Mar,10,11:00
GEREGU (GAS),202.0,2.0,2020,Mar,10,11:00
GEREGU NIPP (GAS),90.0,1.0,2020,Mar,10,11:00
JEBBA (HYDRO),262.0,3.0,2020,Mar,10,11:00
KAINJI (HYDRO),307.0,3.0,2020,Mar,10,11:00
ODUKPANI NIPP (GAS),321.5,3.0,2020,Mar,10,11:00
OLORUNSOGO (GAS),81.5,3.0,2020,Mar,10,11:00
OMOTOSHO (GAS),96.5,3.0,2020,Mar,10,11:00
PARAS ENERGY (GAS),94.1,11.0,2020,Mar,10,11:00
SAPELE (STEAM),48.0,1.0,2020,Mar,10,11:00
SHIRORO (HYDRO),425.0,3.0,2020,Mar,10,11:00
