sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2022,Mar,7,07:00
AFAM VI (GAS/STEAM),137.0,4.0,2022,Mar,7,07:00
ALAOJI NIPP (GAS),113.4,1.0,2022,Mar,7,07:00
AZURA-EDO IPP (GAS),447.0,3.0,2022,Mar,7,07:00
EGBIN (STEAM),658.0,4.0,2022,Mar,7,07:00
GEREGU (GAS),284.0,2.0,2022,Mar,7,07:00
IBOM POWER (GAS),25.2,1.0,2022,Mar,7,07:00
JEBBA (HYDRO),404.0,5.0,2022,Mar,7,07:00
KAINJI (HYDRO),411.0,4.0,2022,Mar,7,07:00
OLORUNSOGO (GAS),75.7,3.0,2022,Mar,7,07:00
OMOKU (GAS),37.8,2.0,2022,Mar,7,07:00
OMOTOSHO (GAS),91.8,3.0,2022,Mar,7,07:00
OMOTOSHO NIPP (GAS),100.3,1.0,2022,Mar,7,07:00
PARAS ENERGY (GAS),65.6,9.0,2022,Mar,7,07:00
RIVERS IPP (GAS),120.0,1.0,2022,Mar,7,07:00
SAPELE (STEAM),52.0,1.0,2022,Mar,7,07:00
SAPELE NIPP (GAS),96.0,1.0,2022,Mar,7,07:00
SHIRORO (HYDRO),292.0,2.0,2022,Mar,7,07:00
TRANS-AMADI (GAS),92.8,4.0,2022,Mar,7,07:00
