sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Mar,8,02:00
AFAM VI (GAS/STEAM),249.1,4.0,2019,Mar,8,02:00
AZURA-EDO IPP (GAS),285.0,3.0,2019,Mar,8,02:00
DELTA (GAS),308.0,9.0,2019,Mar,8,02:00
EGBIN (STEAM),457.0,4.0,2019,Mar,8,02:00
GEREGU (GAS),210.0,3.0,2019,Mar,8,02:00
IBOM POWER (GAS),61.4,1.0,2019,Mar,8,02:00
IHOVBOR NIPP (GAS),102.3,1.0,2019,Mar,8,02:00
JEBBA (HYDRO),304.0,4.0,2019,Mar,8,02:00
KAINJI (HYDRO),393.0,4.0,2019,Mar,8,02:00
ODUKPANI NIPP (GAS),283.8,3.0,2019,Mar,8,02:00
OLORUNSOGO (GAS),197.1,6.0,2019,Mar,8,02:00
OMOKU (GAS),58.9,3.0,2019,Mar,8,02:00
OMOTOSHO NIPP (GAS),106.1,1.0,2019,Mar,8,02:00
PARAS ENERGY (GAS),63.6,11.0,2019,Mar,8,02:00
SHIRORO (HYDRO),175.0,4.0,2019,Mar,8,02:00
TRANS-AMADI (GAS),41.1,2.0,2019,Mar,8,02:00
