sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2018,Oct,5,13:00
AFAM VI (GAS/STEAM),112.0,4.0,2018,Oct,5,13:00
AZURA-EDO IPP (GAS),150.0,2.0,2018,Oct,5,13:00
EGBIN (STEAM),503.0,4.0,2018,Oct,5,13:00
GEREGU (GAS),92.0,1.0,2018,Oct,5,13:00
GEREGU NIPP (GAS),0.0,3.0,2018,Oct,5,13:00
IBOM POWER (GAS),53.7,1.0,2018,Oct,5,13:00
IHOVBOR NIPP (GAS),84.6,1.0,2018,Oct,5,13:00
JEBBA (HYDRO),1151.0,5.0,2018,Oct,5,13:00
KAINJI (HYDRO),326.0,4.0,2018,Oct,5,13:00
OLORUNSOGO (GAS),118.0,4.0,2018,Oct,5,13:00
OMOKU (GAS),57.8,3.0,2018,Oct,5,13:00
OMOTOSHO (GAS),120.8,4.0,2018,Oct,5,13:00
OMOTOSHO NIPP (GAS),90.9,1.0,2018,Oct,5,13:00
PARAS ENERGY (GAS),67.8,9.0,2018,Oct,5,13:00
SAPELE (STEAM),50.0,1.0,2018,Oct,5,13:00
SHIRORO (HYDRO),441.0,3.0,2018,Oct,5,13:00
