sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),80.0,2.0,2021,May,15,12:00
AZURA-EDO IPP (GAS),414.0,3.0,2021,May,15,12:00
EGBIN (STEAM),746.0,5.0,2021,May,15,12:00
GEREGU (GAS),408.0,3.0,2021,May,15,12:00
GEREGU NIPP (GAS),131.0,1.0,2021,May,15,12:00
JEBBA (HYDRO),261.0,3.0,2021,May,15,12:00
KAINJI (HYDRO),268.0,4.0,2021,May,15,12:00
ODUKPANI NIPP (GAS),313.2,3.0,2021,May,15,12:00
OLORUNSOGO (GAS),153.8,5.0,2021,May,15,12:00
OMOKU (GAS),38.1,2.0,2021,May,15,12:00
OMOTOSHO (GAS),93.7,3.0,2021,May,15,12:00
PARAS ENERGY (GAS),51.6,8.0,2021,May,15,12:00
SAPELE (STEAM),42.0,1.0,2021,May,15,12:00
SHIRORO (HYDRO),115.0,2.0,2021,May,15,12:00
TRANS-AMADI (GAS),31.4,3.0,2021,May,15,12:00
