sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),375.0,3.0,2020,Sep,17,02:00
EGBIN (STEAM),439.0,4.0,2020,Sep,17,02:00
GEREGU (GAS),200.0,2.0,2020,Sep,17,02:00
GEREGU NIPP (GAS),80.0,1.0,2020,Sep,17,02:00
IBOM POWER (GAS),67.4,1.0,2020,Sep,17,02:00
IHOVBOR NIPP (GAS),73.0,1.0,2020,Sep,17,02:00
JEBBA (HYDRO),287.0,4.0,2020,Sep,17,02:00
KAINJI (HYDRO),200.0,3.0,2020,Sep,17,02:00
ODUKPANI NIPP (GAS),88.7,1.0,2020,Sep,17,02:00
OLORUNSOGO (GAS),161.9,5.0,2020,Sep,17,02:00
OMOTOSHO (GAS),150.1,5.0,2020,Sep,17,02:00
OMOTOSHO NIPP (GAS),90.9,1.0,2020,Sep,17,02:00
PARAS ENERGY (GAS),48.4,8.0,2020,Sep,17,02:00
SAPELE NIPP (GAS),81.8,1.0,2020,Sep,17,02:00
SHIRORO (HYDRO),399.0,3.0,2020,Sep,17,02:00
