sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,4,11:00
AFAM VI (GAS/STEAM),150.0,4.0,2022,Jan,4,11:00
ALAOJI NIPP (GAS),196.5,2.0,2022,Jan,4,11:00
AZURA-EDO IPP (GAS),438.0,3.0,2022,Jan,4,11:00
DELTA (GAS),254.0,6.0,2022,Jan,4,11:00
EGBIN (STEAM),502.0,3.0,2022,Jan,4,11:00
GEREGU (GAS),328.0,3.0,2022,Jan,4,11:00
GEREGU NIPP (GAS),100.0,1.0,2022,Jan,4,11:00
JEBBA (HYDRO),449.0,5.0,2022,Jan,4,11:00
KAINJI (HYDRO),403.0,4.0,2022,Jan,4,11:00
ODUKPANI NIPP (GAS),332.7,3.0,2022,Jan,4,11:00
OLORUNSOGO (GAS),100.3,4.0,2022,Jan,4,11:00
OMOKU (GAS),53.9,3.0,2022,Jan,4,11:00
OMOTOSHO (GAS),63.3,2.0,2022,Jan,4,11:00
PARAS ENERGY (GAS),36.1,6.0,2022,Jan,4,11:00
RIVERS IPP (GAS),150.0,1.0,2022,Jan,4,11:00
SAPELE (STEAM),51.0,1.0,2022,Jan,4,11:00
SHIRORO (HYDRO),435.0,3.0,2022,Jan,4,11:00
TRANS-AMADI (GAS),91.0,4.0,2022,Jan,4,11:00
