sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),254.0,4.0,2019,May,23,03:00
EGBIN (STEAM),547.0,4.0,2019,May,23,03:00
GEREGU (GAS),131.0,1.0,2019,May,23,03:00
GEREGU NIPP (GAS),170.0,2.0,2019,May,23,03:00
IBOM POWER (GAS),90.2,1.0,2019,May,23,03:00
JEBBA (HYDRO),232.0,3.0,2019,May,23,03:00
KAINJI (HYDRO),258.0,3.0,2019,May,23,03:00
ODUKPANI NIPP (GAS),242.2,3.0,2019,May,23,03:00
OLORUNSOGO (GAS),195.4,6.0,2019,May,23,03:00
OMOKU (GAS),56.5,3.0,2019,May,23,03:00
OMOTOSHO (GAS),174.7,5.0,2019,May,23,03:00
PARAS ENERGY (GAS),67.4,11.0,2019,May,23,03:00
RIVERS IPP (GAS),150.0,1.0,2019,May,23,03:00
