sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),106.0,2.0,2022,Apr,20,01:00
AFAM VI (GAS/STEAM),130.0,4.0,2022,Apr,20,01:00
DELTA (GAS),361.0,7.0,2022,Apr,20,01:00
EGBIN (STEAM),305.0,2.0,2022,Apr,20,01:00
GEREGU (GAS),261.0,2.0,2022,Apr,20,01:00
GEREGU NIPP (GAS),138.0,1.0,2022,Apr,20,01:00
IHOVBOR NIPP (GAS),107.0,1.0,2022,Apr,20,01:00
JEBBA (HYDRO),327.0,4.0,2022,Apr,20,01:00
KAINJI (HYDRO),393.0,5.0,2022,Apr,20,01:00
OLORUNSOGO (GAS),160.9,5.0,2022,Apr,20,01:00
OLORUNSOGO NIPP (GAS),227.7,2.0,2022,Apr,20,01:00
OMOKU (GAS),46.4,3.0,2022,Apr,20,01:00
OMOTOSHO (GAS),118.0,4.0,2022,Apr,20,01:00
OMOTOSHO NIPP (GAS),100.1,1.0,2022,Apr,20,01:00
PARAS ENERGY (GAS),64.4,10.0,2022,Apr,20,01:00
RIVERS IPP (GAS),164.0,1.0,2022,Apr,20,01:00
SAPELE (STEAM),45.0,1.0,2022,Apr,20,01:00
SHIRORO (HYDRO),262.0,2.0,2022,Apr,20,01:00
TRANS-AMADI (GAS),73.6,4.0,2022,Apr,20,01:00
