sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),109.8,1.0,2021,Apr,15,05:00
AZURA-EDO IPP (GAS),453.0,3.0,2021,Apr,15,05:00
DELTA (GAS),330.0,7.0,2021,Apr,15,05:00
EGBIN (STEAM),742.0,5.0,2021,Apr,15,05:00
GEREGU (GAS),302.0,3.0,2021,Apr,15,05:00
JEBBA (HYDRO),366.0,4.0,2021,Apr,15,05:00
KAINJI (HYDRO),323.0,4.0,2021,Apr,15,05:00
ODUKPANI NIPP (GAS),338.9,3.0,2021,Apr,15,05:00
OLORUNSOGO (GAS),95.1,3.0,2021,Apr,15,05:00
OMOKU (GAS),39.7,2.0,2021,Apr,15,05:00
OMOTOSHO (GAS),96.3,3.0,2021,Apr,15,05:00
RIVERS IPP (GAS),164.0,1.0,2021,Apr,15,05:00
SHIRORO (HYDRO),263.0,2.0,2021,Apr,15,05:00
TRANS-AMADI (GAS),81.2,4.0,2021,Apr,15,05:00
