sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2022,Feb,24,18:00
AFAM VI (GAS/STEAM),75.0,4.0,2022,Feb,24,18:00
ALAOJI NIPP (GAS),171.7,2.0,2022,Feb,24,18:00
AZURA-EDO IPP (GAS),445.0,3.0,2022,Feb,24,18:00
DELTA (GAS),405.0,9.0,2022,Feb,24,18:00
EGBIN (STEAM),704.0,4.0,2022,Feb,24,18:00
GEREGU (GAS),133.0,1.0,2022,Feb,24,18:00
IBOM POWER (GAS),25.3,1.0,2022,Feb,24,18:00
IHOVBOR NIPP (GAS),92.0,1.0,2022,Feb,24,18:00
JEBBA (HYDRO),332.0,4.0,2022,Feb,24,18:00
KAINJI (HYDRO),405.0,4.0,2022,Feb,24,18:00
ODUKPANI NIPP (GAS),204.0,2.0,2022,Feb,24,18:00
OLORUNSOGO (GAS),75.8,3.0,2022,Feb,24,18:00
OMOKU (GAS),36.9,3.0,2022,Feb,24,18:00
OMOTOSHO (GAS),65.5,2.0,2022,Feb,24,18:00
OMOTOSHO NIPP (GAS),101.6,1.0,2022,Feb,24,18:00
PARAS ENERGY (GAS),55.6,8.0,2022,Feb,24,18:00
RIVERS IPP (GAS),161.0,1.0,2022,Feb,24,18:00
SAPELE (STEAM),45.0,1.0,2022,Feb,24,18:00
SAPELE NIPP (GAS),99.5,1.0,2022,Feb,24,18:00
SHIRORO (HYDRO),296.0,2.0,2022,Feb,24,18:00
TRANS-AMADI (GAS),93.0,4.0,2022,Feb,24,18:00
