sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Oct,23,02:00
AFAM VI (GAS/STEAM),112.0,4.0,2019,Oct,23,02:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Oct,23,02:00
DELTA (GAS),271.0,8.0,2019,Oct,23,02:00
EGBIN (STEAM),316.0,3.0,2019,Oct,23,02:00
GEREGU NIPP (GAS),80.0,1.0,2019,Oct,23,02:00
IBOM POWER (GAS),53.8,1.0,2019,Oct,23,02:00
IHOVBOR NIPP (GAS),74.5,1.0,2019,Oct,23,02:00
JEBBA (HYDRO),402.0,5.0,2019,Oct,23,02:00
KAINJI (HYDRO),280.0,4.0,2019,Oct,23,02:00
ODUKPANI NIPP (GAS),162.0,2.0,2019,Oct,23,02:00
OLORUNSOGO (GAS),114.0,4.0,2019,Oct,23,02:00
OMOKU (GAS),32.2,4.0,2019,Oct,23,02:00
OMOTOSHO NIPP (GAS),78.7,1.0,2019,Oct,23,02:00
PARAS ENERGY (GAS),50.5,7.0,2019,Oct,23,02:00
RIVERS IPP (GAS),80.0,1.0,2019,Oct,23,02:00
SAPELE (STEAM),26.0,1.0,2019,Oct,23,02:00
SAPELE NIPP (GAS),74.9,1.0,2019,Oct,23,02:00
TRANS-AMADI (GAS),66.0,3.0,2019,Oct,23,02:00
