unit,num,sector,year,month,day,hour
4,623.00,EGBIN (STEAM),2018,Jan,1,09:00
1,105.00,GEREGU NIPP (GAS),2018,Jan,1,09:00
1,81.40,IHOVBOR NIPP (GAS),2018,Jan,1,09:00
1,80.00,OLORUNSOGO NIPP (GAS),2018,Jan,1,09:00
4,121.00,OMOTOSHO (GAS),2018,Jan,1,09:00
1,102.80,OMOTOSHO NIPP (GAS),2018,Jan,1,09:00
9,69.40,PARAS ENERGY (GAS),2018,Jan,1,09:00
