sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,May,12,21:45
ALAOJI NIPP (GAS),110.9,1.0,2020,May,12,21:45
GEREGU NIPP (GAS),143.0,1.0,2020,May,12,21:45
IBOM POWER (GAS),57.8,1.0,2020,May,12,21:45
JEBBA (HYDRO),335.0,4.0,2020,May,12,21:45
ODUKPANI NIPP (GAS),388.4,4.0,2020,May,12,21:45
OLORUNSOGO (GAS),93.7,1.0,2020,May,12,21:45
OMOTOSHO (GAS),121.9,4.0,2020,May,12,21:45
OMOTOSHO NIPP (GAS),97.5,1.0,2020,May,12,21:45
RIVERS IPP (GAS),161.0,1.0,2020,May,12,21:45
SAPELE (STEAM),46.2,2.0,2020,May,12,21:45
SHIRORO (HYDRO),255.0,2.0,2020,May,12,21:45
