sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),280.0,4.0,2019,Nov,22,21:15
AZURA-EDO IPP (GAS),443.0,3.0,2019,Nov,22,21:15
GEREGU NIPP (GAS),282.0,2.0,2019,Nov,22,21:15
IHOVBOR NIPP (GAS),107.1,1.0,2019,Nov,22,21:15
ODUKPANI NIPP (GAS),412.4,4.0,2019,Nov,22,21:15
OLORUNSOGO (GAS),189.2,1.0,2019,Nov,22,21:15
OMOTOSHO NIPP (GAS),109.9,1.0,2019,Nov,22,21:15
RIVERS IPP (GAS),163.0,1.0,2019,Nov,22,21:15
SAPELE (STEAM),51.0,1.0,2019,Nov,22,21:15
SAPELE NIPP (GAS),107.2,1.0,2019,Nov,22,21:15
SHIRORO (HYDRO),411.0,3.0,2019,Nov,22,21:15
TRANS-AMADI (GAS),65.1,3.0,2019,Nov,22,21:15
