sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,May,28,22:00
AFAM VI (GAS/STEAM),407.0,4.0,2019,May,28,22:00
AZURA-EDO IPP (GAS),420.0,3.0,2019,May,28,22:00
DELTA (GAS),243.0,7.0,2019,May,28,22:00
EGBIN (STEAM),563.0,4.0,2019,May,28,22:00
GEREGU (GAS),414.0,3.0,2019,May,28,22:00
GEREGU NIPP (GAS),267.0,2.0,2019,May,28,22:00
IBOM POWER (GAS),91.3,1.0,2019,May,28,22:00
IHOVBOR NIPP (GAS),94.5,1.0,2019,May,28,22:00
JEBBA (HYDRO),352.0,4.0,2019,May,28,22:00
KAINJI (HYDRO),269.0,3.0,2019,May,28,22:00
ODUKPANI NIPP (GAS),312.3,3.0,2019,May,28,22:00
OLORUNSOGO (GAS),234.3,7.0,2019,May,28,22:00
OMOKU (GAS),58.0,3.0,2019,May,28,22:00
OMOTOSHO (GAS),138.0,4.0,2019,May,28,22:00
OMOTOSHO NIPP (GAS),110.2,1.0,2019,May,28,22:00
PARAS ENERGY (GAS),66.5,11.0,2019,May,28,22:00
RIVERS IPP (GAS),150.0,1.0,2019,May,28,22:00
SAPELE (STEAM),61.0,1.0,2019,May,28,22:00
SAPELE NIPP (GAS),94.5,1.0,2019,May,28,22:00
SHIRORO (HYDRO),174.0,2.0,2019,May,28,22:00
