sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),100.4,1.0,2022,May,14,10:00
AZURA-EDO IPP (GAS),404.0,3.0,2022,May,14,10:00
DELTA (GAS),299.0,4.0,2022,May,14,10:00
EGBIN (STEAM),328.0,2.0,2022,May,14,10:00
GEREGU (GAS),268.0,2.0,2022,May,14,10:00
GEREGU NIPP (GAS),115.0,1.0,2022,May,14,10:00
IBOM POWER (GAS),25.3,1.0,2022,May,14,10:00
IHOVBOR NIPP (GAS),80.1,1.0,2022,May,14,10:00
JEBBA (HYDRO),258.0,3.0,2022,May,14,10:00
KAINJI (HYDRO),269.0,4.0,2022,May,14,10:00
OLORUNSOGO (GAS),186.1,6.0,2022,May,14,10:00
OLORUNSOGO NIPP (GAS),96.4,1.0,2022,May,14,10:00
OMOKU (GAS),48.9,3.0,2022,May,14,10:00
OMOTOSHO (GAS),161.9,5.0,2022,May,14,10:00
RIVERS IPP (GAS),164.0,1.0,2022,May,14,10:00
SAPELE NIPP (GAS),86.9,1.0,2022,May,14,10:00
SHIRORO (HYDRO),107.0,2.0,2022,May,14,10:00
