sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),65.0,1.0,2020,Aug,28,14:00
AFAM VI (GAS/STEAM),279.0,4.0,2020,Aug,28,14:00
AZURA-EDO IPP (GAS),337.0,3.0,2020,Aug,28,14:00
EGBIN (STEAM),418.0,4.0,2020,Aug,28,14:00
GEREGU (GAS),278.0,3.0,2020,Aug,28,14:00
GEREGU NIPP (GAS),96.0,1.0,2020,Aug,28,14:00
IBOM POWER (GAS),97.6,1.0,2020,Aug,28,14:00
IHOVBOR NIPP (GAS),106.2,1.0,2020,Aug,28,14:00
JEBBA (HYDRO),317.0,4.0,2020,Aug,28,14:00
KAINJI (HYDRO),230.0,3.0,2020,Aug,28,14:00
OMOKU (GAS),101.4,5.0,2020,Aug,28,14:00
OMOTOSHO (GAS),154.0,5.0,2020,Aug,28,14:00
OMOTOSHO NIPP (GAS),100.7,1.0,2020,Aug,28,14:00
PARAS ENERGY (GAS),52.4,8.0,2020,Aug,28,14:00
RIVERS IPP (GAS),151.0,1.0,2020,Aug,28,14:00
SAPELE (STEAM),70.5,2.0,2020,Aug,28,14:00
SHIRORO (HYDRO),440.0,3.0,2020,Aug,28,14:00
