sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Sep,1,12:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Sep,1,12:00
EGBIN (STEAM),306.0,3.0,2019,Sep,1,12:00
GEREGU (GAS),80.0,1.0,2019,Sep,1,12:00
GEREGU NIPP (GAS),75.0,1.0,2019,Sep,1,12:00
IBOM POWER (GAS),63.1,1.0,2019,Sep,1,12:00
IHOVBOR NIPP (GAS),80.5,1.0,2019,Sep,1,12:00
JEBBA (HYDRO),170.0,2.0,2019,Sep,1,12:00
KAINJI (HYDRO),226.0,4.0,2019,Sep,1,12:00
ODUKPANI NIPP (GAS),100.4,1.0,2019,Sep,1,12:00
OLORUNSOGO (GAS),102.7,3.0,2019,Sep,1,12:00
OMOKU (GAS),43.0,4.0,2019,Sep,1,12:00
OMOTOSHO NIPP (GAS),69.8,1.0,2019,Sep,1,12:00
PARAS ENERGY (GAS),44.2,5.0,2019,Sep,1,12:00
RIVERS IPP (GAS),70.0,1.0,2019,Sep,1,12:00
SAPELE NIPP (GAS),73.4,1.0,2019,Sep,1,12:00
SHIRORO (HYDRO),420.0,4.0,2019,Sep,1,12:00
TRANS-AMADI (GAS),20.3,1.0,2019,Sep,1,12:00
