sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,Jul,13,13:00
AFAM VI (GAS/STEAM),248.0,4.0,2020,Jul,13,13:00
ALAOJI NIPP (GAS),73.7,1.0,2020,Jul,13,13:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Jul,13,13:00
DELTA (GAS),318.0,7.0,2020,Jul,13,13:00
EGBIN (STEAM),787.0,4.0,2020,Jul,13,13:00
GEREGU (GAS),90.0,1.0,2020,Jul,13,13:00
IBOM POWER (GAS),83.1,1.0,2020,Jul,13,13:00
JEBBA (HYDRO),317.0,4.0,2020,Jul,13,13:00
KAINJI (HYDRO),123.0,4.0,2020,Jul,13,13:00
ODUKPANI NIPP (GAS),282.5,3.0,2020,Jul,13,13:00
OLORUNSOGO (GAS),165.3,6.0,2020,Jul,13,13:00
OMOKU (GAS),92.8,5.0,2020,Jul,13,13:00
OMOTOSHO (GAS),142.8,5.0,2020,Jul,13,13:00
OMOTOSHO NIPP (GAS),69.9,1.0,2020,Jul,13,13:00
PARAS ENERGY (GAS),50.0,8.0,2020,Jul,13,13:00
RIVERS IPP (GAS),138.0,1.0,2020,Jul,13,13:00
SAPELE NIPP (GAS),78.8,1.0,2020,Jul,13,13:00
SHIRORO (HYDRO),252.0,3.0,2020,Jul,13,13:00
TRANS-AMADI (GAS),94.0,4.0,2020,Jul,13,13:00
