unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,08:00
4,401.00,EGBIN (STEAM),2018,Feb,2,08:00
1,104.00,GEREGU NIPP (GAS),2018,Feb,2,08:00
1,81.20,IHOVBOR NIPP (GAS),2018,Feb,2,08:00
3,100.10,OLORUNSOGO (GAS),2018,Feb,2,08:00
4,140.30,OMOTOSHO (GAS),2018,Feb,2,08:00
2,180.40,OMOTOSHO NIPP (GAS),2018,Feb,2,08:00
