sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,3,10:00
AFAM VI (GAS/STEAM),235.0,4.0,2020,Feb,3,10:00
AZURA-EDO IPP (GAS),135.0,1.0,2020,Feb,3,10:00
DELTA (GAS),209.0,6.0,2020,Feb,3,10:00
EGBIN (STEAM),534.0,4.0,2020,Feb,3,10:00
GEREGU (GAS),213.0,2.0,2020,Feb,3,10:00
GEREGU NIPP (GAS),129.0,1.0,2020,Feb,3,10:00
IHOVBOR NIPP (GAS),111.3,1.0,2020,Feb,3,10:00
JEBBA (HYDRO),336.0,4.0,2020,Feb,3,10:00
KAINJI (HYDRO),354.0,4.0,2020,Feb,3,10:00
ODUKPANI NIPP (GAS),401.1,4.0,2020,Feb,3,10:00
OLORUNSOGO (GAS),76.4,3.0,2020,Feb,3,10:00
OLORUNSOGO NIPP (GAS),116.7,1.0,2020,Feb,3,10:00
OMOTOSHO (GAS),104.5,3.0,2020,Feb,3,10:00
OMOTOSHO NIPP (GAS),104.7,1.0,2020,Feb,3,10:00
PARAS ENERGY (GAS),92.5,10.0,2020,Feb,3,10:00
RIVERS IPP (GAS),162.0,1.0,2020,Feb,3,10:00
