unit,num,sector,year,month,day,hour
4,603.00,EGBIN (STEAM),2018,Jan,1,03:00
1,97.00,GEREGU NIPP (GAS),2018,Jan,1,03:00
1,75.30,IHOVBOR NIPP (GAS),2018,Jan,1,03:00
1,79.00,OLORUNSOGO NIPP (GAS),2018,Jan,1,03:00
1,94.20,OMOTOSHO NIPP (GAS),2018,Jan,1,03:00
9,68.60,PARAS ENERGY (GAS),2018,Jan,1,03:00
