sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),454.0,4.0,2020,Sep,22,20:45
GEREGU NIPP (GAS),144.0,1.0,2020,Sep,22,20:45
IHOVBOR NIPP (GAS),110.2,1.0,2020,Sep,22,20:45
JEBBA (HYDRO),294.0,4.0,2020,Sep,22,20:45
ODUKPANI NIPP (GAS),219.7,2.0,2020,Sep,22,20:45
OLORUNSOGO (GAS),186.3,1.0,2020,Sep,22,20:45
OMOKU (GAS),35.2,3.0,2020,Sep,22,20:45
OMOTOSHO NIPP (GAS),112.4,1.0,2020,Sep,22,20:45
RIVERS IPP (GAS),140.0,1.0,2020,Sep,22,20:45
SAPELE (STEAM),42.0,1.0,2020,Sep,22,20:45
SHIRORO (HYDRO),445.0,3.0,2020,Sep,22,20:45
TRANS-AMADI (GAS),70.4,4.0,2020,Sep,22,20:45
