sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),80.0,2.0,2021,Aug,26,06:00
AFAM VI (GAS/STEAM),367.0,4.0,2021,Aug,26,06:00
ALAOJI NIPP (GAS),108.1,1.0,2021,Aug,26,06:00
AZURA-EDO IPP (GAS),434.0,3.0,2021,Aug,26,06:00
DELTA (GAS),270.0,8.0,2021,Aug,26,06:00
EGBIN (STEAM),416.0,3.0,2021,Aug,26,06:00
IBOM POWER (GAS),30.2,1.0,2021,Aug,26,06:00
JEBBA (HYDRO),355.0,4.0,2021,Aug,26,06:00
OLORUNSOGO (GAS),176.3,5.0,2021,Aug,26,06:00
OMOKU (GAS),38.7,3.0,2021,Aug,26,06:00
OMOTOSHO (GAS),127.2,4.0,2021,Aug,26,06:00
PARAS ENERGY (GAS),54.8,8.0,2021,Aug,26,06:00
RIVERS IPP (GAS),60.0,1.0,2021,Aug,26,06:00
SAPELE (STEAM),43.0,1.0,2021,Aug,26,06:00
SHIRORO (HYDRO),444.0,3.0,2021,Aug,26,06:00
