sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),386.0,4.0,2020,Mar,17,21:30
DELTA (GAS),288.0,1.0,2020,Mar,17,21:30
EGBIN (STEAM),671.0,4.0,2020,Mar,17,21:30
GEREGU (GAS),407.0,3.0,2020,Mar,17,21:30
GEREGU NIPP (GAS),100.0,1.0,2020,Mar,17,21:30
JEBBA (HYDRO),274.0,3.0,2020,Mar,17,21:30
ODUKPANI NIPP (GAS),319.3,1.0,2020,Mar,17,21:30
OLORUNSOGO (GAS),89.9,1.0,2020,Mar,17,21:30
OMOKU (GAS),89.3,5.0,2020,Mar,17,21:30
OMOTOSHO (GAS),92.4,3.0,2020,Mar,17,21:30
RIVERS IPP (GAS),105.0,1.0,2020,Mar,17,21:30
SHIRORO (HYDRO),437.0,3.0,2020,Mar,17,21:30
