sector,num,unit,year,month,day,hour
GEREGU NIPP (GAS),141.0,1.0,2020,May,7,21:30
IBOM POWER (GAS),53.1,1.0,2020,May,7,21:30
IHOVBOR NIPP (GAS),75.1,1.0,2020,May,7,21:30
JEBBA (HYDRO),424.0,5.0,2020,May,7,21:30
ODUKPANI NIPP (GAS),320.3,4.0,2020,May,7,21:30
OLORUNSOGO (GAS),158.9,1.0,2020,May,7,21:30
OLORUNSOGO NIPP (GAS),108.3,1.0,2020,May,7,21:30
OMOTOSHO (GAS),152.1,5.0,2020,May,7,21:30
OMOTOSHO NIPP (GAS),109.5,1.0,2020,May,7,21:30
RIVERS IPP (GAS),120.0,1.0,2020,May,7,21:30
SAPELE (STEAM),63.8,2.0,2020,May,7,21:30
SHIRORO (HYDRO),388.0,3.0,2020,May,7,21:30
TRANS-AMADI (GAS),85.9,4.0,2020,May,7,21:30
