sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),357.0,3.0,2019,Apr,19,07:00
EGBIN (STEAM),543.0,3.0,2019,Apr,19,07:00
GEREGU (GAS),274.0,2.0,2019,Apr,19,07:00
GEREGU NIPP (GAS),220.0,2.0,2019,Apr,19,07:00
JEBBA (HYDRO),342.0,4.0,2019,Apr,19,07:00
KAINJI (HYDRO),305.0,3.0,2019,Apr,19,07:00
ODUKPANI NIPP (GAS),277.8,3.0,2019,Apr,19,07:00
OLORUNSOGO NIPP (GAS),90.5,1.0,2019,Apr,19,07:00
OMOKU (GAS),37.6,2.0,2019,Apr,19,07:00
OMOTOSHO NIPP (GAS),109.5,1.0,2019,Apr,19,07:00
PARAS ENERGY (GAS),65.7,11.0,2019,Apr,19,07:00
SAPELE (STEAM),61.0,1.0,2019,Apr,19,07:00
TRANS-AMADI (GAS),42.5,2.0,2019,Apr,19,07:00
