sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,1.0,2022,Mar,23,18:00
AZURA-EDO IPP (GAS),425.0,3.0,2022,Mar,23,18:00
DELTA (GAS),373.0,8.0,2022,Mar,23,18:00
GEREGU (GAS),343.0,3.0,2022,Mar,23,18:00
IHOVBOR NIPP (GAS),102.6,1.0,2022,Mar,23,18:00
JEBBA (HYDRO),334.0,4.0,2022,Mar,23,18:00
KAINJI (HYDRO),378.0,4.0,2022,Mar,23,18:00
ODUKPANI NIPP (GAS),300.0,3.0,2022,Mar,23,18:00
OLORUNSOGO (GAS),84.1,3.0,2022,Mar,23,18:00
OLORUNSOGO NIPP (GAS),109.5,1.0,2022,Mar,23,18:00
OMOTOSHO (GAS),71.4,3.0,2022,Mar,23,18:00
OMOTOSHO NIPP (GAS),99.9,1.0,2022,Mar,23,18:00
PARAS ENERGY (GAS),44.9,8.0,2022,Mar,23,18:00
RIVERS IPP (GAS),161.0,1.0,2022,Mar,23,18:00
SAPELE NIPP (GAS),181.7,2.0,2022,Mar,23,18:00
SHIRORO (HYDRO),299.0,2.0,2022,Mar,23,18:00
TRANS-AMADI (GAS),90.1,4.0,2022,Mar,23,18:00
