sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2019,Oct,25,13:00
AFAM VI (GAS/STEAM),234.0,4.0,2019,Oct,25,13:00
ALAOJI NIPP (GAS),112.0,1.0,2019,Oct,25,13:00
AZURA-EDO IPP (GAS),275.0,3.0,2019,Oct,25,13:00
DELTA (GAS),225.0,9.0,2019,Oct,25,13:00
EGBIN (STEAM),382.0,3.0,2019,Oct,25,13:00
GEREGU (GAS),240.0,2.0,2019,Oct,25,13:00
GEREGU NIPP (GAS),120.0,1.0,2019,Oct,25,13:00
JEBBA (HYDRO),408.0,5.0,2019,Oct,25,13:00
KAINJI (HYDRO),282.0,4.0,2019,Oct,25,13:00
ODUKPANI NIPP (GAS),201.7,2.0,2019,Oct,25,13:00
OLORUNSOGO (GAS),126.5,4.0,2019,Oct,25,13:00
OMOKU (GAS),63.7,4.0,2019,Oct,25,13:00
OMOTOSHO (GAS),102.0,4.0,2019,Oct,25,13:00
OMOTOSHO NIPP (GAS),93.9,1.0,2019,Oct,25,13:00
PARAS ENERGY (GAS),51.9,7.0,2019,Oct,25,13:00
SAPELE (STEAM),36.0,1.0,2019,Oct,25,13:00
SHIRORO (HYDRO),412.0,3.0,2019,Oct,25,13:00
TRANS-AMADI (GAS),60.5,3.0,2019,Oct,25,13:00
