sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),200.0,2.0,2021,Mar,22,18:00
DELTA (GAS),345.0,8.0,2021,Mar,22,18:00
EGBIN (STEAM),787.0,4.0,2021,Mar,22,18:00
GEREGU (GAS),295.0,3.0,2021,Mar,22,18:00
GEREGU NIPP (GAS),0.0,1.0,2021,Mar,22,18:00
JEBBA (HYDRO),323.0,4.0,2021,Mar,22,18:00
KAINJI (HYDRO),347.0,4.0,2021,Mar,22,18:00
ODUKPANI NIPP (GAS),386.7,4.0,2021,Mar,22,18:00
OLORUNSOGO (GAS),127.8,4.0,2021,Mar,22,18:00
OLORUNSOGO NIPP (GAS),120.2,1.0,2021,Mar,22,18:00
OMOKU (GAS),38.8,2.0,2021,Mar,22,18:00
OMOTOSHO (GAS),126.1,4.0,2021,Mar,22,18:00
OMOTOSHO NIPP (GAS),108.3,1.0,2021,Mar,22,18:00
PARAS ENERGY (GAS),54.0,8.0,2021,Mar,22,18:00
RIVERS IPP (GAS),90.0,1.0,2021,Mar,22,18:00
SAPELE (STEAM),56.0,1.0,2021,Mar,22,18:00
SHIRORO (HYDRO),115.0,2.0,2021,Mar,22,18:00
TRANS-AMADI (GAS),55.0,4.0,2021,Mar,22,18:00
