sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Dec,22,19:30
AFAM VI (GAS/STEAM),400.0,4.0,2020,Dec,22,19:30
AZURA-EDO IPP (GAS),434.0,3.0,2020,Dec,22,19:30
GEREGU (GAS),267.0,2.0,2020,Dec,22,19:30
GEREGU NIPP (GAS),99.0,1.0,2020,Dec,22,19:30
JEBBA (HYDRO),368.0,4.0,2020,Dec,22,19:30
ODUKPANI NIPP (GAS),433.9,4.0,2020,Dec,22,19:30
OLORUNSOGO (GAS),81.2,1.0,2020,Dec,22,19:30
OMOTOSHO (GAS),63.9,2.0,2020,Dec,22,19:30
OMOTOSHO NIPP (GAS),106.4,1.0,2020,Dec,22,19:30
RIVERS IPP (GAS),105.0,1.0,2020,Dec,22,19:30
SAPELE (STEAM),57.0,1.0,2020,Dec,22,19:30
SAPELE NIPP (GAS),99.3,1.0,2020,Dec,22,19:30
SHIRORO (HYDRO),429.0,4.0,2020,Dec,22,19:30
TRANS-AMADI (GAS),73.7,4.0,2020,Dec,22,19:30
