sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),48.0,1.0,2019,Oct,22,15:00
AFAM VI (GAS/STEAM),226.0,4.0,2019,Oct,22,15:00
ALAOJI NIPP (GAS),112.2,1.0,2019,Oct,22,15:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Oct,22,15:00
DELTA (GAS),368.0,8.0,2019,Oct,22,15:00
EGBIN (STEAM),348.0,3.0,2019,Oct,22,15:00
GEREGU (GAS),134.0,2.0,2019,Oct,22,15:00
GEREGU NIPP (GAS),80.0,1.0,2019,Oct,22,15:00
IBOM POWER (GAS),52.3,1.0,2019,Oct,22,15:00
IHOVBOR NIPP (GAS),86.3,1.0,2019,Oct,22,15:00
JEBBA (HYDRO),402.0,5.0,2019,Oct,22,15:00
KAINJI (HYDRO),331.0,4.0,2019,Oct,22,15:00
ODUKPANI NIPP (GAS),267.1,3.0,2019,Oct,22,15:00
OLORUNSOGO (GAS),155.8,5.0,2019,Oct,22,15:00
OMOKU (GAS),74.7,4.0,2019,Oct,22,15:00
OMOTOSHO (GAS),103.2,4.0,2019,Oct,22,15:00
OMOTOSHO NIPP (GAS),76.1,1.0,2019,Oct,22,15:00
PARAS ENERGY (GAS),50.5,7.0,2019,Oct,22,15:00
RIVERS IPP (GAS),143.0,1.0,2019,Oct,22,15:00
SAPELE (STEAM),53.0,1.0,2019,Oct,22,15:00
TRANS-AMADI (GAS),42.4,2.0,2019,Oct,22,15:00
