sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,May,7,19:15
ALAOJI NIPP (GAS),222.2,2.0,2021,May,7,19:15
GEREGU (GAS),414.0,3.0,2021,May,7,19:15
JEBBA (HYDRO),429.0,5.0,2021,May,7,19:15
ODUKPANI NIPP (GAS),300.9,3.0,2021,May,7,19:15
OLORUNSOGO (GAS),151.5,1.0,2021,May,7,19:15
OMOKU (GAS),40.0,2.0,2021,May,7,19:15
OMOTOSHO (GAS),121.5,4.0,2021,May,7,19:15
PARAS ENERGY (GAS),52.9,1.0,2021,May,7,19:15
SAPELE (STEAM),51.0,1.0,2021,May,7,19:15
SHIRORO (HYDRO),125.0,1.0,2021,May,7,19:15
TRANS-AMADI (GAS),36.6,3.0,2021,May,7,19:15
