sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),300.2,4.0,2019,Jun,3,13:00
AZURA-EDO IPP (GAS),286.0,3.0,2019,Jun,3,13:00
DELTA (GAS),211.0,8.0,2019,Jun,3,13:00
EGBIN (STEAM),520.0,4.0,2019,Jun,3,13:00
GEREGU (GAS),280.0,2.0,2019,Jun,3,13:00
GEREGU NIPP (GAS),237.0,2.0,2019,Jun,3,13:00
IBOM POWER (GAS),100.3,1.0,2019,Jun,3,13:00
IHOVBOR NIPP (GAS),95.4,1.0,2019,Jun,3,13:00
JEBBA (HYDRO),342.0,4.0,2019,Jun,3,13:00
KAINJI (HYDRO),297.0,3.0,2019,Jun,3,13:00
ODUKPANI NIPP (GAS),204.1,2.0,2019,Jun,3,13:00
OLORUNSOGO (GAS),160.4,5.0,2019,Jun,3,13:00
OLORUNSOGO NIPP (GAS),102.4,1.0,2019,Jun,3,13:00
OMOKU (GAS),56.3,3.0,2019,Jun,3,13:00
OMOTOSHO (GAS),130.9,4.0,2019,Jun,3,13:00
OMOTOSHO NIPP (GAS),108.7,1.0,2019,Jun,3,13:00
PARAS ENERGY (GAS),65.7,11.0,2019,Jun,3,13:00
RIVERS IPP (GAS),151.0,1.0,2019,Jun,3,13:00
SAPELE NIPP (GAS),93.1,1.0,2019,Jun,3,13:00
SHIRORO (HYDRO),183.0,2.0,2019,Jun,3,13:00
