sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),46.0,1.0,2022,Jan,27,20:15
AFAM VI (GAS/STEAM),228.0,4.0,2022,Jan,27,20:15
ALAOJI NIPP (GAS),222.6,2.0,2022,Jan,27,20:15
AZURA-EDO IPP (GAS),150.0,1.0,2022,Jan,27,20:15
DELTA (GAS),0.0,1.0,2022,Jan,27,20:15
EGBIN (STEAM),542.0,3.0,2022,Jan,27,20:15
GEREGU (GAS),408.0,3.0,2022,Jan,27,20:15
JEBBA (HYDRO),412.0,5.0,2022,Jan,27,20:15
ODUKPANI NIPP (GAS),429.1,4.0,2022,Jan,27,20:15
OLORUNSOGO (GAS),74.4,1.0,2022,Jan,27,20:15
OMOKU (GAS),53.1,3.0,2022,Jan,27,20:15
OMOTOSHO (GAS),97.9,3.0,2022,Jan,27,20:15
PARAS ENERGY (GAS),50.0,8.0,2022,Jan,27,20:15
RIVERS IPP (GAS),155.0,1.0,2022,Jan,27,20:15
SAPELE (STEAM),52.0,1.0,2022,Jan,27,20:15
SAPELE NIPP (GAS),105.6,1.0,2022,Jan,27,20:15
SHIRORO (HYDRO),420.0,3.0,2022,Jan,27,20:15
TRANS-AMADI (GAS),91.8,4.0,2022,Jan,27,20:15
