sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),240.0,4.0,2019,Oct,27,19:30
ALAOJI NIPP (GAS),71.0,1.0,2019,Oct,27,19:30
AZURA-EDO IPP (GAS),254.0,2.0,2019,Oct,27,19:30
EGBIN (STEAM),316.0,3.0,2019,Oct,27,19:30
IBOM POWER (GAS),82.6,1.0,2019,Oct,27,19:30
IHOVBOR NIPP (GAS),110.3,1.0,2019,Oct,27,19:30
JEBBA (HYDRO),434.0,5.0,2019,Oct,27,19:30
OMOKU (GAS),62.3,4.0,2019,Oct,27,19:30
OMOTOSHO (GAS),115.3,4.0,2019,Oct,27,19:30
OMOTOSHO NIPP (GAS),100.2,1.0,2019,Oct,27,19:30
TRANS-AMADI (GAS),64.5,3.0,2019,Oct,27,19:30
