sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Aug,6,22:00
AFAM VI (GAS/STEAM),438.0,4.0,2021,Aug,6,22:00
ALAOJI NIPP (GAS),229.3,2.0,2021,Aug,6,22:00
AZURA-EDO IPP (GAS),419.0,3.0,2021,Aug,6,22:00
DELTA (GAS),448.0,9.0,2021,Aug,6,22:00
EGBIN (STEAM),734.0,4.0,2021,Aug,6,22:00
GEREGU (GAS),410.0,3.0,2021,Aug,6,22:00
GEREGU NIPP (GAS),133.0,1.0,2021,Aug,6,22:00
JEBBA (HYDRO),413.0,5.0,2021,Aug,6,22:00
KAINJI (HYDRO),198.0,3.0,2021,Aug,6,22:00
ODUKPANI NIPP (GAS),310.4,3.0,2021,Aug,6,22:00
OLORUNSOGO (GAS),126.7,4.0,2021,Aug,6,22:00
OMOKU (GAS),40.9,2.0,2021,Aug,6,22:00
OMOTOSHO (GAS),162.1,5.0,2021,Aug,6,22:00
OMOTOSHO NIPP (GAS),108.0,1.0,2021,Aug,6,22:00
PARAS ENERGY (GAS),53.2,8.0,2021,Aug,6,22:00
RIVERS IPP (GAS),110.0,1.0,2021,Aug,6,22:00
SAPELE NIPP (GAS),107.4,1.0,2021,Aug,6,22:00
SHIRORO (HYDRO),425.0,3.0,2021,Aug,6,22:00
TRANS-AMADI (GAS),70.6,4.0,2021,Aug,6,22:00
