sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Jun,2,03:00
ALAOJI NIPP (GAS),109.1,1.0,2021,Jun,2,03:00
AZURA-EDO IPP (GAS),400.0,3.0,2021,Jun,2,03:00
DELTA (GAS),304.0,8.0,2021,Jun,2,03:00
EGBIN (STEAM),821.0,5.0,2021,Jun,2,03:00
GEREGU (GAS),132.0,1.0,2021,Jun,2,03:00
GEREGU NIPP (GAS),128.0,1.0,2021,Jun,2,03:00
JEBBA (HYDRO),175.0,2.0,2021,Jun,2,03:00
KAINJI (HYDRO),260.0,4.0,2021,Jun,2,03:00
ODUKPANI NIPP (GAS),404.3,4.0,2021,Jun,2,03:00
OLORUNSOGO (GAS),64.7,2.0,2021,Jun,2,03:00
OMOKU (GAS),39.7,2.0,2021,Jun,2,03:00
OMOTOSHO (GAS),51.0,2.0,2021,Jun,2,03:00
PARAS ENERGY (GAS),51.6,8.0,2021,Jun,2,03:00
SAPELE (STEAM),42.0,1.0,2021,Jun,2,03:00
TRANS-AMADI (GAS),69.8,3.0,2021,Jun,2,03:00
