sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),0.0,4.0,2019,Aug,29,21:15
AZURA-EDO IPP (GAS),282.0,3.0,2019,Aug,29,21:15
DELTA (GAS),456.0,10.0,2019,Aug,29,21:15
EGBIN (STEAM),529.0,4.0,2019,Aug,29,21:15
GEREGU NIPP (GAS),127.0,1.0,2019,Aug,29,21:15
IBOM POWER (GAS),61.8,1.0,2019,Aug,29,21:15
IHOVBOR NIPP (GAS),98.2,1.0,2019,Aug,29,21:15
JEBBA (HYDRO),425.0,5.0,2019,Aug,29,21:15
ODUKPANI NIPP (GAS),192.5,2.0,2019,Aug,29,21:15
OMOTOSHO (GAS),114.7,4.0,2019,Aug,29,21:15
OMOTOSHO NIPP (GAS),103.5,1.0,2019,Aug,29,21:15
RIVERS IPP (GAS),151.0,1.0,2019,Aug,29,21:15
SAPELE NIPP (GAS),86.3,1.0,2019,Aug,29,21:15
SHIRORO (HYDRO),489.0,4.0,2019,Aug,29,21:15
