sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2019,Nov,23,07:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Nov,23,07:00
DELTA (GAS),306.0,8.0,2019,Nov,23,07:00
EGBIN (STEAM),435.0,3.0,2019,Nov,23,07:00
GEREGU NIPP (GAS),161.0,2.0,2019,Nov,23,07:00
IHOVBOR NIPP (GAS),86.8,1.0,2019,Nov,23,07:00
JEBBA (HYDRO),402.0,5.0,2019,Nov,23,07:00
KAINJI (HYDRO),283.0,4.0,2019,Nov,23,07:00
ODUKPANI NIPP (GAS),243.5,3.0,2019,Nov,23,07:00
OLORUNSOGO (GAS),189.1,6.0,2019,Nov,23,07:00
OMOKU (GAS),62.7,4.0,2019,Nov,23,07:00
OMOTOSHO (GAS),102.3,4.0,2019,Nov,23,07:00
OMOTOSHO NIPP (GAS),87.7,1.0,2019,Nov,23,07:00
PARAS ENERGY (GAS),26.3,3.0,2019,Nov,23,07:00
SAPELE (STEAM),48.0,1.0,2019,Nov,23,07:00
SAPELE NIPP (GAS),73.2,1.0,2019,Nov,23,07:00
SHIRORO (HYDRO),310.0,3.0,2019,Nov,23,07:00
TRANS-AMADI (GAS),58.3,3.0,2019,Nov,23,07:00
