sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),0.0,4.0,2019,Dec,3,16:00
AZURA-EDO IPP (GAS),385.0,3.0,2019,Dec,3,16:00
DELTA (GAS),289.0,8.0,2019,Dec,3,16:00
EGBIN (STEAM),692.0,4.0,2019,Dec,3,16:00
GEREGU (GAS),381.0,3.0,2019,Dec,3,16:00
GEREGU NIPP (GAS),124.0,1.0,2019,Dec,3,16:00
JEBBA (HYDRO),337.0,4.0,2019,Dec,3,16:00
KAINJI (HYDRO),286.0,4.0,2019,Dec,3,16:00
ODUKPANI NIPP (GAS),266.8,3.0,2019,Dec,3,16:00
OLORUNSOGO (GAS),159.6,5.0,2019,Dec,3,16:00
OLORUNSOGO NIPP (GAS),101.9,1.0,2019,Dec,3,16:00
OMOKU (GAS),56.3,4.0,2019,Dec,3,16:00
OMOTOSHO (GAS),62.7,2.0,2019,Dec,3,16:00
PARAS ENERGY (GAS),42.9,5.0,2019,Dec,3,16:00
SAPELE (STEAM),36.0,1.0,2019,Dec,3,16:00
SHIRORO (HYDRO),429.0,4.0,2019,Dec,3,16:00
