sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),152.0,4.0,2021,Nov,14,19:15
ALAOJI NIPP (GAS),113.0,1.0,2021,Nov,14,19:15
AZURA-EDO IPP (GAS),450.0,3.0,2021,Nov,14,19:15
EGBIN (STEAM),607.0,3.0,2021,Nov,14,19:15
GEREGU (GAS),274.0,2.0,2021,Nov,14,19:15
GEREGU NIPP (GAS),137.0,1.0,2021,Nov,14,19:15
IBOM POWER (GAS),30.3,1.0,2021,Nov,14,19:15
IHOVBOR NIPP (GAS),110.8,1.0,2021,Nov,14,19:15
JEBBA (HYDRO),464.0,5.0,2021,Nov,14,19:15
ODUKPANI NIPP (GAS),332.1,3.0,2021,Nov,14,19:15
OLORUNSOGO (GAS),182.3,6.0,2021,Nov,14,19:15
OMOKU (GAS),53.4,3.0,2021,Nov,14,19:15
OMOTOSHO (GAS),161.3,5.0,2021,Nov,14,19:15
OMOTOSHO NIPP (GAS),111.0,1.0,2021,Nov,14,19:15
PARAS ENERGY (GAS),35.99,1.0,2021,Nov,14,19:15
SAPELE (STEAM),51.0,1.0,2021,Nov,14,19:15
SAPELE NIPP (GAS),99.4,1.0,2021,Nov,14,19:15
SHIRORO (HYDRO),446.0,3.0,2021,Nov,14,19:15
