sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),82.8,1.0,2020,Jun,27,20:30
AZURA-EDO IPP (GAS),414.0,3.0,2020,Jun,27,20:30
DELTA (GAS),382.0,9.0,2020,Jun,27,20:30
GEREGU (GAS),274.0,2.0,2020,Jun,27,20:30
GEREGU NIPP (GAS),0.0,1.0,2020,Jun,27,20:30
IBOM POWER (GAS),89.3,1.0,2020,Jun,27,20:30
IHOVBOR NIPP (GAS),70.8,1.0,2020,Jun,27,20:30
JEBBA (HYDRO),354.0,4.0,2020,Jun,27,20:30
OLORUNSOGO NIPP (GAS),83.3,1.0,2020,Jun,27,20:30
OMOTOSHO (GAS),169.3,5.0,2020,Jun,27,20:30
OMOTOSHO NIPP (GAS),108.0,1.0,2020,Jun,27,20:30
RIVERS IPP (GAS),155.0,1.0,2020,Jun,27,20:30
SAPELE (STEAM),65.7,2.0,2020,Jun,27,20:30
TRANS-AMADI (GAS),81.4,4.0,2020,Jun,27,20:30
