unit,num,sector,year,month,day,hour
4,631.00,EGBIN (STEAM),2018,Jan,1,01:00
1,117.00,GEREGU NIPP (GAS),2018,Jan,1,01:00
1,92.60,IHOVBOR NIPP (GAS),2018,Jan,1,01:00
1,112.20,OMOTOSHO NIPP (GAS),2018,Jan,1,01:00
9,70.20,PARAS ENERGY (GAS),2018,Jan,1,01:00
