unit,num,sector,year,month,day,hour
1,60.00,AFAM IV &amp; V (GAS),2018,Jan,2,15:00
4,568.00,EGBIN (STEAM),2018,Jan,2,15:00
1,100.00,GEREGU NIPP (GAS),2018,Jan,2,15:00
1,87.30,IHOVBOR NIPP (GAS),2018,Jan,2,15:00
3,215.00,JEBBA (HYDRO),2018,Jan,2,15:00
1,107.70,OLORUNSOGO NIPP (GAS),2018,Jan,2,15:00
4,121.20,OMOTOSHO (GAS),2018,Jan,2,15:00
1,92.90,OMOTOSHO NIPP (GAS),2018,Jan,2,15:00
9,64.60,PARAS ENERGY (GAS),2018,Jan,2,15:00
