sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),93.0,2.0,2019,Feb,15,03:00
ALAOJI NIPP (GAS),74.6,1.0,2019,Feb,15,03:00
EGBIN (STEAM),541.0,4.0,2019,Feb,15,03:00
GEREGU NIPP (GAS),208.0,2.0,2019,Feb,15,03:00
IHOVBOR NIPP (GAS),96.9,1.0,2019,Feb,15,03:00
JEBBA (HYDRO),368.0,4.0,2019,Feb,15,03:00
KAINJI (HYDRO),386.0,4.0,2019,Feb,15,03:00
ODUKPANI NIPP (GAS),287.1,3.0,2019,Feb,15,03:00
OLORUNSOGO (GAS),167.7,5.0,2019,Feb,15,03:00
OMOKU (GAS),56.9,3.0,2019,Feb,15,03:00
OMOTOSHO NIPP (GAS),105.9,1.0,2019,Feb,15,03:00
PARAS ENERGY (GAS),66.4,10.0,2019,Feb,15,03:00
SAPELE (STEAM),60.0,1.0,2019,Feb,15,03:00
SHIRORO (HYDRO),118.0,2.0,2019,Feb,15,03:00
