unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,02:00
4,549.00,EGBIN (STEAM),2018,Feb,3,02:00
1,102.00,GEREGU NIPP (GAS),2018,Feb,3,02:00
1,79.00,IHOVBOR NIPP (GAS),2018,Feb,3,02:00
6,197.60,OLORUNSOGO (GAS),2018,Feb,3,02:00
2,199.00,OMOTOSHO NIPP (GAS),2018,Feb,3,02:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,3,02:00
