sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),62.0,1.0,2018,Nov,21,09:00
AZURA-EDO IPP (GAS),278.0,3.0,2018,Nov,21,09:00
EGBIN (STEAM),668.0,4.0,2018,Nov,21,09:00
GEREGU (GAS),151.0,2.0,2018,Nov,21,09:00
GEREGU NIPP (GAS),126.0,1.0,2018,Nov,21,09:00
IBOM POWER (GAS),90.3,1.0,2018,Nov,21,09:00
IHOVBOR NIPP (GAS),104.8,1.0,2018,Nov,21,09:00
KAINJI (HYDRO),381.0,4.0,2018,Nov,21,09:00
OMOTOSHO (GAS),133.0,4.0,2018,Nov,21,09:00
OMOTOSHO NIPP (GAS),210.4,2.0,2018,Nov,21,09:00
PARAS ENERGY (GAS),67.8,9.0,2018,Nov,21,09:00
