sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),414.0,3.0,2019,Nov,29,20:00
DELTA (GAS),310.0,8.0,2019,Nov,29,20:00
EGBIN (STEAM),645.0,4.0,2019,Nov,29,20:00
GEREGU (GAS),406.0,3.0,2019,Nov,29,20:00
GEREGU NIPP (GAS),263.0,2.0,2019,Nov,29,20:00
IHOVBOR NIPP (GAS),108.0,1.0,2019,Nov,29,20:00
JEBBA (HYDRO),443.0,5.0,2019,Nov,29,20:00
KAINJI (HYDRO),388.0,4.0,2019,Nov,29,20:00
ODUKPANI NIPP (GAS),335.0,3.0,2019,Nov,29,20:00
OLORUNSOGO (GAS),164.9,5.0,2019,Nov,29,20:00
OMOKU (GAS),56.0,4.0,2019,Nov,29,20:00
OMOTOSHO NIPP (GAS),106.6,1.0,2019,Nov,29,20:00
PARAS ENERGY (GAS),35.3,4.0,2019,Nov,29,20:00
SAPELE NIPP (GAS),90.2,1.0,2019,Nov,29,20:00
