sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jan,15,20:00
AFAM VI (GAS/STEAM),298.0,4.0,2021,Jan,15,20:00
AZURA-EDO IPP (GAS),423.0,3.0,2021,Jan,15,20:00
DELTA (GAS),358.0,8.0,2021,Jan,15,20:00
EGBIN (STEAM),969.0,5.0,2021,Jan,15,20:00
GEREGU NIPP (GAS),134.0,1.0,2021,Jan,15,20:00
IBOM POWER (GAS),96.9,1.0,2021,Jan,15,20:00
JEBBA (HYDRO),276.0,3.0,2021,Jan,15,20:00
KAINJI (HYDRO),305.0,3.0,2021,Jan,15,20:00
ODUKPANI NIPP (GAS),426.1,4.0,2021,Jan,15,20:00
OLORUNSOGO (GAS),93.4,3.0,2021,Jan,15,20:00
OMOKU (GAS),37.9,4.0,2021,Jan,15,20:00
OMOTOSHO (GAS),121.7,4.0,2021,Jan,15,20:00
OMOTOSHO NIPP (GAS),107.7,1.0,2021,Jan,15,20:00
PARAS ENERGY (GAS),53.2,8.0,2021,Jan,15,20:00
RIVERS IPP (GAS),153.0,1.0,2021,Jan,15,20:00
SHIRORO (HYDRO),572.0,4.0,2021,Jan,15,20:00
TRANS-AMADI (GAS),93.0,4.0,2021,Jan,15,20:00
