unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,06:00
4,558.00,EGBIN (STEAM),2018,Feb,3,06:00
1,108.00,GEREGU NIPP (GAS),2018,Feb,3,06:00
1,83.20,IHOVBOR NIPP (GAS),2018,Feb,3,06:00
6,182.00,OLORUNSOGO (GAS),2018,Feb,3,06:00
2,209.80,OMOTOSHO NIPP (GAS),2018,Feb,3,06:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,3,06:00
