sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),259.0,4.0,2020,Apr,8,15:00
ALAOJI NIPP (GAS),223.1,2.0,2020,Apr,8,15:00
AZURA-EDO IPP (GAS),251.0,2.0,2020,Apr,8,15:00
DELTA (GAS),290.0,8.0,2020,Apr,8,15:00
EGBIN (STEAM),562.0,4.0,2020,Apr,8,15:00
GEREGU (GAS),207.0,2.0,2020,Apr,8,15:00
GEREGU NIPP (GAS),90.0,1.0,2020,Apr,8,15:00
JEBBA (HYDRO),338.0,4.0,2020,Apr,8,15:00
KAINJI (HYDRO),314.0,4.0,2020,Apr,8,15:00
OLORUNSOGO (GAS),123.9,4.0,2020,Apr,8,15:00
OLORUNSOGO NIPP (GAS),106.6,1.0,2020,Apr,8,15:00
OMOKU (GAS),83.4,5.0,2020,Apr,8,15:00
OMOTOSHO (GAS),85.1,3.0,2020,Apr,8,15:00
OMOTOSHO NIPP (GAS),98.4,1.0,2020,Apr,8,15:00
PARAS ENERGY (GAS),65.7,9.0,2020,Apr,8,15:00
TRANS-AMADI (GAS),68.0,4.0,2020,Apr,8,15:00
