sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Sep,10,14:00
AFAM VI (GAS/STEAM),143.0,4.0,2019,Sep,10,14:00
ALAOJI NIPP (GAS),74.1,1.0,2019,Sep,10,14:00
AZURA-EDO IPP (GAS),200.0,2.0,2019,Sep,10,14:00
DELTA (GAS),346.0,9.0,2019,Sep,10,14:00
EGBIN (STEAM),448.0,3.0,2019,Sep,10,14:00
GEREGU (GAS),263.0,2.0,2019,Sep,10,14:00
GEREGU NIPP (GAS),98.0,1.0,2019,Sep,10,14:00
IBOM POWER (GAS),50.5,1.0,2019,Sep,10,14:00
IHOVBOR NIPP (GAS),74.9,1.0,2019,Sep,10,14:00
JEBBA (HYDRO),327.0,4.0,2019,Sep,10,14:00
KAINJI (HYDRO),229.0,3.0,2019,Sep,10,14:00
ODUKPANI NIPP (GAS),105.0,1.0,2019,Sep,10,14:00
OMOKU (GAS),32.8,4.0,2019,Sep,10,14:00
OMOTOSHO (GAS),100.6,3.0,2019,Sep,10,14:00
OMOTOSHO NIPP (GAS),103.4,1.0,2019,Sep,10,14:00
PARAS ENERGY (GAS),55.3,8.0,2019,Sep,10,14:00
RIVERS IPP (GAS),80.0,1.0,2019,Sep,10,14:00
SAPELE (STEAM),50.0,1.0,2019,Sep,10,14:00
TRANS-AMADI (GAS),38.7,2.0,2019,Sep,10,14:00
