sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,16,01:00
ALAOJI NIPP (GAS),83.3,1.0,2020,Aug,16,01:00
AZURA-EDO IPP (GAS),379.0,3.0,2020,Aug,16,01:00
GEREGU (GAS),207.0,2.0,2020,Aug,16,01:00
GEREGU NIPP (GAS),123.0,1.0,2020,Aug,16,01:00
JEBBA (HYDRO),300.0,4.0,2020,Aug,16,01:00
KAINJI (HYDRO),276.0,4.0,2020,Aug,16,01:00
ODUKPANI NIPP (GAS),190.7,2.0,2020,Aug,16,01:00
OMOKU (GAS),39.6,4.0,2020,Aug,16,01:00
OMOTOSHO (GAS),137.1,5.0,2020,Aug,16,01:00
PARAS ENERGY (GAS),51.6,8.0,2020,Aug,16,01:00
SAPELE (STEAM),48.1,2.0,2020,Aug,16,01:00
SHIRORO (HYDRO),432.0,3.0,2020,Aug,16,01:00
