sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Sep,27,02:00
AFAM VI (GAS/STEAM),160.0,4.0,2021,Sep,27,02:00
ALAOJI NIPP (GAS),81.8,1.0,2021,Sep,27,02:00
AZURA-EDO IPP (GAS),375.0,3.0,2021,Sep,27,02:00
DELTA (GAS),220.0,8.0,2021,Sep,27,02:00
EGBIN (STEAM),675.0,4.0,2021,Sep,27,02:00
GEREGU (GAS),80.0,1.0,2021,Sep,27,02:00
JEBBA (HYDRO),442.0,5.0,2021,Sep,27,02:00
KAINJI (HYDRO),224.0,4.0,2021,Sep,27,02:00
ODUKPANI NIPP (GAS),259.1,3.0,2021,Sep,27,02:00
OMOKU (GAS),30.8,3.0,2021,Sep,27,02:00
OMOTOSHO (GAS),130.9,4.0,2021,Sep,27,02:00
PARAS ENERGY (GAS),40.0,7.0,2021,Sep,27,02:00
RIVERS IPP (GAS),60.0,1.0,2021,Sep,27,02:00
SAPELE (STEAM),42.0,1.0,2021,Sep,27,02:00
SHIRORO (HYDRO),370.0,3.0,2021,Sep,27,02:00
